OID_,FID,COUNT,AREA,MEAN
530,529,159904.000000000000000,159904.000000000000000,0.726887701796787
531,530,159893.000000000000000,159893.000000000000000,0.666846224065108
532,531,159910.000000000000000,159910.000000000000000,0.914064658234576
533,532,159899.000000000000000,159899.000000000000000,1.025094634322881
534,533,159861.000000000000000,159861.000000000000000,0.168554226054811
535,534,159890.000000000000000,159890.000000000000000,0.194401919714274
536,535,159910.000000000000000,159910.000000000000000,1.119074361339662
537,536,159885.000000000000000,159885.000000000000000,0.337600187404291
538,537,159908.000000000000000,159908.000000000000000,0.384425613209044
539,538,159909.000000000000000,159909.000000000000000,0.510507968251122
540,539,159878.000000000000000,159878.000000000000000,0.360921901138399
541,540,159884.000000000000000,159884.000000000000000,0.370434548820174
542,541,159885.000000000000000,159885.000000000000000,0.598141101660957
543,542,159886.000000000000000,159886.000000000000000,0.019324527125540
544,543,159907.000000000000000,159907.000000000000000,0.004619618021933
545,544,159908.000000000000000,159908.000000000000000,0.262701081159695
546,545,159895.000000000000000,159895.000000000000000,0.011447882278764
547,546,159891.000000000000000,159891.000000000000000,0.000000000000000
548,547,159884.000000000000000,159884.000000000000000,0.000000000000000
549,548,159880.000000000000000,159880.000000000000000,0.000000000000000
550,549,159886.000000000000000,159886.000000000000000,0.000000000000000
551,550,159908.000000000000000,159908.000000000000000,0.000000000000000
552,551,107533.000000000000000,107533.000000000000000,0.000000000000000
553,552,124939.000000000000000,124939.000000000000000,0.000000000000000
554,553,159872.000000000000000,159872.000000000000000,0.000000000000000
555,554,159914.000000000000000,159914.000000000000000,0.479967101923299
556,555,159912.000000000000000,159912.000000000000000,0.790791534007040
557,556,159891.000000000000000,159891.000000000000000,0.181830465327258
558,557,159913.000000000000000,159913.000000000000000,0.766550098855315
559,558,159909.000000000000000,159909.000000000000000,0.000000000000000
560,559,159872.000000000000000,159872.000000000000000,0.000062891919676
561,560,159882.000000000000000,159882.000000000000000,0.000079860265659
562,561,159907.000000000000000,159907.000000000000000,0.816169333651624
563,562,159903.000000000000000,159903.000000000000000,0.874934568028389
564,563,159898.000000000000000,159898.000000000000000,0.439294701479983
565,564,159912.000000000000000,159912.000000000000000,0.027028419059132
566,565,159911.000000000000000,159911.000000000000000,0.416820494896690
567,566,159871.000000000000000,159871.000000000000000,0.523943274296637
568,567,159888.000000000000000,159888.000000000000000,1.847886220549691
569,568,159896.000000000000000,159896.000000000000000,1.366586311956024
570,569,159888.000000000000000,159888.000000000000000,0.832665780207835
571,570,159910.000000000000000,159910.000000000000000,0.242650162782298
572,571,159910.000000000000000,159910.000000000000000,0.490530633869741
573,572,159887.000000000000000,159887.000000000000000,0.619882215490226
574,573,159900.000000000000000,159900.000000000000000,0.457603083760232
575,574,159886.000000000000000,159886.000000000000000,0.059671008521124
576,575,159865.000000000000000,159865.000000000000000,0.056854937753876
577,576,159911.000000000000000,159911.000000000000000,0.613460795520393
578,577,159909.000000000000000,159909.000000000000000,0.574098473042981
579,578,159888.000000000000000,159888.000000000000000,0.999354605367925
580,579,159907.000000000000000,159907.000000000000000,0.318742772937023
581,580,159904.000000000000000,159904.000000000000000,0.373295296376432
582,581,159873.000000000000000,159873.000000000000000,0.814665953386879
583,582,159874.000000000000000,159874.000000000000000,0.151569259893424
584,583,159907.000000000000000,159907.000000000000000,0.030400444993149
585,584,159907.000000000000000,159907.000000000000000,0.879174534049082
586,585,159887.000000000000000,159887.000000000000000,0.268569395725513
587,586,159908.000000000000000,159908.000000000000000,0.269762865493970
588,587,159907.000000000000000,159907.000000000000000,0.404203399494264
589,588,159860.000000000000000,159860.000000000000000,0.431161448243528
590,589,159884.000000000000000,159884.000000000000000,0.344914678200595
591,590,159904.000000000000000,159904.000000000000000,0.168670139289843
592,591,159884.000000000000000,159884.000000000000000,0.294352052890018
593,592,159908.000000000000000,159908.000000000000000,0.000000000000000
594,593,159908.000000000000000,159908.000000000000000,0.000000000000000
595,594,159882.000000000000000,159882.000000000000000,0.000000000000000
596,595,159883.000000000000000,159883.000000000000000,0.000000000000000
597,596,159884.000000000000000,159884.000000000000000,0.000000000000000
598,597,106617.000000000000000,106617.000000000000000,0.000000000000000
599,598,125898.000000000000000,125898.000000000000000,0.000000000000000
600,599,159885.000000000000000,159885.000000000000000,0.090258058976898
601,600,159890.000000000000000,159890.000000000000000,0.314781817964025
602,601,159891.000000000000000,159891.000000000000000,0.748884838669766
603,602,159885.000000000000000,159885.000000000000000,0.822119377878957
604,603,159912.000000000000000,159912.000000000000000,1.320977924882616
605,604,159913.000000000000000,159913.000000000000000,0.496907951190523
606,605,159889.000000000000000,159889.000000000000000,0.160397900570498
607,606,159912.000000000000000,159912.000000000000000,0.000000250191011
608,607,159894.000000000000000,159894.000000000000000,0.351433555817459
609,608,159865.000000000000000,159865.000000000000000,0.020756008709070
610,609,159899.000000000000000,159899.000000000000000,0.074405616845805
611,610,159912.000000000000000,159912.000000000000000,0.028294614199980
612,611,159887.000000000000000,159887.000000000000000,0.009846634857560
613,612,159912.000000000000000,159912.000000000000000,0.539168193774584
614,613,159911.000000000000000,159911.000000000000000,1.343671719495106
615,614,159885.000000000000000,159885.000000000000000,1.145439017822198
616,615,159880.000000000000000,159880.000000000000000,0.595890158929318
617,616,159890.000000000000000,159890.000000000000000,0.632582973991047
618,617,159903.000000000000000,159903.000000000000000,0.752766673633783
619,618,159894.000000000000000,159894.000000000000000,0.637994811875072
620,619,159910.000000000000000,159910.000000000000000,0.910032099316545
621,620,159910.000000000000000,159910.000000000000000,0.510464468378633
622,621,159882.000000000000000,159882.000000000000000,0.069601890247207
623,622,159886.000000000000000,159886.000000000000000,0.291258660291856
624,623,159885.000000000000000,159885.000000000000000,0.665341822604563
625,624,159882.000000000000000,159882.000000000000000,0.847080481857512
626,625,159910.000000000000000,159910.000000000000000,1.127488957640606
627,626,159910.000000000000000,159910.000000000000000,0.465543207318029
628,627,159885.000000000000000,159885.000000000000000,0.555734039439297
629,628,159908.000000000000000,159908.000000000000000,0.724096066770985
630,629,159887.000000000000000,159887.000000000000000,0.290997042597460
631,630,159859.000000000000000,159859.000000000000000,0.237131995222461
632,631,159902.000000000000000,159902.000000000000000,0.994901315646836
633,632,159909.000000000000000,159909.000000000000000,0.207977502368657
634,633,159891.000000000000000,159891.000000000000000,0.012851024085415
635,634,159901.000000000000000,159901.000000000000000,0.041484125868189
636,635,159908.000000000000000,159908.000000000000000,0.143954494911540
637,636,159880.000000000000000,159880.000000000000000,0.320263568991748
638,637,159866.000000000000000,159866.000000000000000,0.764809004981552
639,638,159898.000000000000000,159898.000000000000000,0.000000000000000
640,639,159908.000000000000000,159908.000000000000000,0.000000000000000
641,640,159883.000000000000000,159883.000000000000000,0.000000000000000
642,641,159908.000000000000000,159908.000000000000000,0.000000000000000
643,642,159905.000000000000000,159905.000000000000000,0.000000000000000
644,643,105663.000000000000000,105663.000000000000000,0.000000000000000
645,644,126787.000000000000000,126787.000000000000000,0.000000000000000
646,645,159912.000000000000000,159912.000000000000000,0.332264413327412
647,646,159914.000000000000000,159914.000000000000000,0.810904579740356
648,647,159896.000000000000000,159896.000000000000000,0.219376809709027
649,648,159886.000000000000000,159886.000000000000000,0.000000000000000
650,649,159890.000000000000000,159890.000000000000000,0.001713903184843
651,650,159892.000000000000000,159892.000000000000000,0.044785372338243
652,651,159897.000000000000000,159897.000000000000000,0.541331244229827
653,652,159912.000000000000000,159912.000000000000000,0.282023796521623
654,653,159910.000000000000000,159910.000000000000000,0.000571020700181
655,654,159889.000000000000000,159889.000000000000000,0.000001962879081
656,655,159901.000000000000000,159901.000000000000000,0.000000000000000
657,656,159888.000000000000000,159888.000000000000000,0.000003247054432
658,657,159865.000000000000000,159865.000000000000000,0.142782437097804
659,658,159911.000000000000000,159911.000000000000000,1.258190258918356
660,659,159910.000000000000000,159910.000000000000000,1.628009546759521
661,660,159888.000000000000000,159888.000000000000000,1.303867297715085
662,661,159910.000000000000000,159910.000000000000000,0.677908192941656
663,662,159907.000000000000000,159907.000000000000000,1.209835531775596
664,663,159863.000000000000000,159863.000000000000000,1.433489735041499
665,664,159887.000000000000000,159887.000000000000000,1.309440182143287
666,665,159905.000000000000000,159905.000000000000000,1.481440193760980
667,666,159887.000000000000000,159887.000000000000000,1.492897459187598
668,667,159909.000000000000000,159909.000000000000000,0.187704010837071
669,668,159909.000000000000000,159909.000000000000000,0.832587510625244
670,669,159895.000000000000000,159895.000000000000000,1.540590441531516
671,670,159879.000000000000000,159879.000000000000000,1.127418268444118
672,671,159885.000000000000000,159885.000000000000000,0.449869672753382
673,672,159893.000000000000000,159893.000000000000000,0.197764397389180
674,673,159891.000000000000000,159891.000000000000000,0.930868139439411
675,674,159908.000000000000000,159908.000000000000000,0.807596921902885
676,675,159908.000000000000000,159908.000000000000000,0.561701408294818
677,676,159885.000000000000000,159885.000000000000000,0.369747100810034
678,677,159891.000000000000000,159891.000000000000000,0.591202628903215
679,678,159884.000000000000000,159884.000000000000000,0.317125036272026
680,679,159871.000000000000000,159871.000000000000000,0.363796184666806
681,680,159908.000000000000000,159908.000000000000000,0.136496285504547
682,681,159908.000000000000000,159908.000000000000000,0.099044460673835
683,682,159884.000000000000000,159884.000000000000000,0.273308161806900
684,683,159908.000000000000000,159908.000000000000000,0.295164320638693
685,684,159893.000000000000000,159893.000000000000000,0.000000000000000
686,685,159859.000000000000000,159859.000000000000000,0.000000000000000
687,686,159891.000000000000000,159891.000000000000000,0.000000000000000
688,687,159908.000000000000000,159908.000000000000000,0.000000000000000
689,688,159895.000000000000000,159895.000000000000000,0.000000000000000
690,689,104765.000000000000000,104765.000000000000000,0.000000000000000
691,690,127708.000000000000000,127708.000000000000000,0.000000000000000
692,691,159903.000000000000000,159903.000000000000000,0.874011226689915
693,692,159912.000000000000000,159912.000000000000000,0.934188311475371
694,693,159891.000000000000000,159891.000000000000000,0.142734767433484
695,694,159912.000000000000000,159912.000000000000000,0.340151062042254
696,695,159912.000000000000000,159912.000000000000000,0.473300159028200
697,696,159878.000000000000000,159878.000000000000000,0.065905772637110
698,697,159889.000000000000000,159889.000000000000000,0.736108053502154
699,698,159891.000000000000000,159891.000000000000000,0.779506030090666
700,699,159889.000000000000000,159889.000000000000000,0.016764376868484
701,700,159911.000000000000000,159911.000000000000000,0.000000062595854
702,701,159912.000000000000000,159912.000000000000000,0.000000000000000
703,702,159895.000000000000000,159895.000000000000000,0.000000000000000
704,703,159902.000000000000000,159902.000000000000000,0.256574675945315
705,704,159889.000000000000000,159889.000000000000000,1.366517641937268
706,705,159877.000000000000000,159877.000000000000000,1.598051370910755
707,706,159891.000000000000000,159891.000000000000000,1.250071915409294
708,707,159911.000000000000000,159911.000000000000000,0.680798761716909
709,708,159910.000000000000000,159910.000000000000000,1.367085871751041
710,709,159887.000000000000000,159887.000000000000000,0.958780183014133
711,710,159910.000000000000000,159910.000000000000000,0.953182058386239
712,711,159891.000000000000000,159891.000000000000000,0.914871366317277
713,712,159862.000000000000000,159862.000000000000000,1.411462003249226
714,713,159899.000000000000000,159899.000000000000000,0.866574947111993
715,714,159910.000000000000000,159910.000000000000000,0.609769259589926
716,715,159886.000000000000000,159886.000000000000000,1.919368359530285
717,716,159908.000000000000000,159908.000000000000000,2.024866816882837
718,717,159909.000000000000000,159909.000000000000000,0.541328095197889
719,718,159871.000000000000000,159871.000000000000000,0.224367757733614
720,719,159885.000000000000000,159885.000000000000000,0.802500725848239
721,720,159893.000000000000000,159893.000000000000000,0.375430249315229
722,721,159888.000000000000000,159888.000000000000000,0.278887244920930
723,722,159906.000000000000000,159906.000000000000000,0.323558599302121
724,723,159908.000000000000000,159908.000000000000000,0.552939849077927
725,724,159896.000000000000000,159896.000000000000000,0.560175338716870
726,725,159884.000000000000000,159884.000000000000000,0.575178282407219
727,726,159884.000000000000000,159884.000000000000000,1.330691012313581
728,727,159886.000000000000000,159886.000000000000000,1.121820429620654
729,728,159886.000000000000000,159886.000000000000000,0.552267984251615
730,729,159906.000000000000000,159906.000000000000000,0.374863845370790
731,730,159908.000000000000000,159908.000000000000000,0.000000000000000
732,731,159884.000000000000000,159884.000000000000000,0.000000000000000
733,732,159898.000000000000000,159898.000000000000000,0.000000000000000
734,733,159881.000000000000000,159881.000000000000000,0.000000000000000
735,734,159863.000000000000000,159863.000000000000000,0.000000000000000
736,735,103869.000000000000000,103869.000000000000000,0.000000000000000
737,736,128662.000000000000000,128662.000000000000000,0.000000000000000
738,737,159901.000000000000000,159901.000000000000000,0.205839809404101
739,738,159882.000000000000000,159882.000000000000000,0.267102534498283
740,739,159876.000000000000000,159876.000000000000000,0.472478751713423
741,740,159912.000000000000000,159912.000000000000000,0.671274763902440
742,741,159913.000000000000000,159913.000000000000000,0.468971014227083
743,742,159889.000000000000000,159889.000000000000000,0.269456556763108
744,743,159912.000000000000000,159912.000000000000000,1.063323374895217
745,744,159910.000000000000000,159910.000000000000000,0.120588220144614
746,745,159864.000000000000000,159864.000000000000000,0.000000000000000
747,746,159889.000000000000000,159889.000000000000000,0.002778323259491
748,747,159905.000000000000000,159905.000000000000000,0.000217884114176
749,748,159888.000000000000000,159888.000000000000000,0.000000000000000
750,749,159911.000000000000000,159911.000000000000000,0.117148076634901
751,750,159910.000000000000000,159910.000000000000000,1.255110588023635
752,751,159888.000000000000000,159888.000000000000000,1.981782012308820
753,752,159894.000000000000000,159894.000000000000000,1.584639970044932
754,753,159886.000000000000000,159886.000000000000000,0.966990520930192
755,754,159874.000000000000000,159874.000000000000000,1.548990371490107
756,755,159910.000000000000000,159910.000000000000000,1.456705711736401
757,756,159910.000000000000000,159910.000000000000000,1.242031222556875
758,757,159893.000000000000000,159893.000000000000000,0.989571215695722
759,758,159903.000000000000000,159903.000000000000000,1.791544259407483
760,759,159897.000000000000000,159897.000000000000000,0.111013290099997
761,760,159877.000000000000000,159877.000000000000000,0.706905734656316
762,761,159876.000000000000000,159876.000000000000000,1.310285124387069
763,762,159910.000000000000000,159910.000000000000000,1.690761102367820
764,763,159908.000000000000000,159908.000000000000000,0.984226454961348
765,764,159885.000000000000000,159885.000000000000000,0.820260450241063
766,765,159909.000000000000000,159909.000000000000000,1.160681073372755
767,766,159900.000000000000000,159900.000000000000000,0.965039660541467
768,767,159859.000000000000000,159859.000000000000000,0.669325383002315
769,768,159887.000000000000000,159887.000000000000000,0.584200912435792
770,769,159908.000000000000000,159908.000000000000000,0.471058348823095
771,770,159884.000000000000000,159884.000000000000000,0.328605600987746
772,771,159908.000000000000000,159908.000000000000000,0.649506626329062
773,772,159907.000000000000000,159907.000000000000000,1.716003103359464
774,773,159878.000000000000000,159878.000000000000000,0.387132089596951
775,774,159884.000000000000000,159884.000000000000000,0.686387034706309
776,775,159884.000000000000000,159884.000000000000000,0.919523119983110
777,776,159890.000000000000000,159890.000000000000000,0.050279149759240
778,777,159899.000000000000000,159899.000000000000000,0.000000000000000
779,778,159907.000000000000000,159907.000000000000000,0.000000000000000
780,779,159901.000000000000000,159901.000000000000000,0.000000000000000
781,780,159884.000000000000000,159884.000000000000000,0.000000000000000
782,781,102910.000000000000000,102910.000000000000000,0.000000000000000
783,782,129573.000000000000000,129573.000000000000000,0.000000000000000
784,783,159914.000000000000000,159914.000000000000000,0.080252155385203
785,784,159890.000000000000000,159890.000000000000000,0.916139822324140
786,785,159909.000000000000000,159909.000000000000000,0.815255628390357
787,786,159890.000000000000000,159890.000000000000000,0.537706083645702
788,787,159865.000000000000000,159865.000000000000000,0.547272832657695
789,788,159907.000000000000000,159907.000000000000000,0.994700634496002
790,789,159912.000000000000000,159912.000000000000000,0.687220953148839
791,790,159896.000000000000000,159896.000000000000000,0.068341513276965
792,791,159904.000000000000000,159904.000000000000000,0.000002678761798
793,792,159912.000000000000000,159912.000000000000000,0.504140143480586
794,793,159885.000000000000000,159885.000000000000000,0.439043721625727
795,794,159872.000000000000000,159872.000000000000000,0.656040929430851
796,795,159899.000000000000000,159899.000000000000000,0.141358947190881
797,796,159909.000000000000000,159909.000000000000000,1.007618361301452
798,797,159888.000000000000000,159888.000000000000000,1.458956592757936
799,798,159911.000000000000000,159911.000000000000000,1.729698954774118
800,799,159910.000000000000000,159910.000000000000000,0.932071621906599
801,800,159875.000000000000000,159875.000000000000000,1.480129159362176
802,801,159886.000000000000000,159886.000000000000000,1.525494770248424
803,802,159890.000000000000000,159890.000000000000000,0.951030520723592
804,803,159887.000000000000000,159887.000000000000000,0.996854079883074
805,804,159908.000000000000000,159908.000000000000000,1.600236984257917
806,805,159909.000000000000000,159909.000000000000000,0.736392007444425
807,806,159887.000000000000000,159887.000000000000000,0.730814804432836
808,807,159902.000000000000000,159902.000000000000000,1.241608495648220
809,808,159885.000000000000000,159885.000000000000000,1.078717218240324
810,809,159862.000000000000000,159862.000000000000000,1.024174221218403
811,810,159907.000000000000000,159907.000000000000000,0.898126225741448
812,811,159909.000000000000000,159909.000000000000000,2.004687610994508
813,812,159894.000000000000000,159894.000000000000000,1.170174224474466
814,813,159899.000000000000000,159899.000000000000000,0.553743663751552
815,814,159907.000000000000000,159907.000000000000000,0.805644369504378
816,815,159878.000000000000000,159878.000000000000000,0.383053674152554
817,816,159864.000000000000000,159864.000000000000000,0.135822969341292
818,817,159904.000000000000000,159904.000000000000000,0.841196432146093
819,818,159908.000000000000000,159908.000000000000000,2.723232259840295
820,819,159884.000000000000000,159884.000000000000000,1.008446350922244
821,820,159907.000000000000000,159907.000000000000000,0.295420016870404
822,821,159907.000000000000000,159907.000000000000000,0.154310211876510
823,822,159857.000000000000000,159857.000000000000000,0.123127007577354
824,823,159884.000000000000000,159884.000000000000000,0.000000000000000
825,824,159901.000000000000000,159901.000000000000000,0.000000000000000
826,825,159882.000000000000000,159882.000000000000000,0.000000000000000
827,826,159907.000000000000000,159907.000000000000000,0.000000000000000
828,827,101997.000000000000000,101997.000000000000000,0.000000000000000
829,828,130489.000000000000000,130489.000000000000000,0.000000000000000
830,829,159908.000000000000000,159908.000000000000000,0.000617488005432
831,830,159889.000000000000000,159889.000000000000000,0.403507454429934
832,831,159912.000000000000000,159912.000000000000000,0.970878935234760
833,832,159913.000000000000000,159913.000000000000000,0.313273653133910
834,833,159889.000000000000000,159889.000000000000000,1.622520638932980
835,834,159894.000000000000000,159894.000000000000000,1.098429576507282
836,835,159888.000000000000000,159888.000000000000000,0.000000000000000
837,836,159874.000000000000000,159874.000000000000000,0.000183589744465
838,837,159912.000000000000000,159912.000000000000000,0.130687779462787
839,838,159910.000000000000000,159910.000000000000000,1.094700216923477
840,839,159889.000000000000000,159889.000000000000000,1.529666944128645
841,840,159911.000000000000000,159911.000000000000000,1.950272243758899
842,841,159900.000000000000000,159900.000000000000000,0.589206762069316
843,842,159864.000000000000000,159864.000000000000000,1.161773604327288
844,843,159889.000000000000000,159889.000000000000000,1.792342761063197
845,844,159911.000000000000000,159911.000000000000000,1.443856964711542
846,845,159893.000000000000000,159893.000000000000000,1.147556922443408
847,846,159904.000000000000000,159904.000000000000000,1.420573909974043
848,847,159910.000000000000000,159910.000000000000000,1.430874855356889
849,848,159897.000000000000000,159897.000000000000000,1.019947277858221
850,849,159870.000000000000000,159870.000000000000000,1.435607470345755
851,850,159886.000000000000000,159886.000000000000000,2.011692940824232
852,851,159906.000000000000000,159906.000000000000000,1.141741561741750
853,852,159885.000000000000000,159885.000000000000000,1.022650150397224
854,853,159910.000000000000000,159910.000000000000000,1.484961345711495
855,854,159910.000000000000000,159910.000000000000000,1.514429906277688
856,855,159884.000000000000000,159884.000000000000000,0.923297586799158
857,856,159886.000000000000000,159886.000000000000000,0.503339498304280
858,857,159884.000000000000000,159884.000000000000000,0.440687041325487
859,858,159877.000000000000000,159877.000000000000000,0.414078757004408
860,859,159908.000000000000000,159908.000000000000000,0.190650400996260
861,860,159908.000000000000000,159908.000000000000000,0.737284822390257
862,861,159884.000000000000000,159884.000000000000000,0.667483085908509
863,862,159908.000000000000000,159908.000000000000000,0.599633335539386
864,863,159887.000000000000000,159887.000000000000000,0.880240813369740
865,864,159862.000000000000000,159862.000000000000000,2.199181150813525
866,865,159895.000000000000000,159895.000000000000000,0.477553539144305
867,866,159907.000000000000000,159907.000000000000000,0.465817352290922
868,867,159896.000000000000000,159896.000000000000000,0.390743941753063
869,868,159895.000000000000000,159895.000000000000000,0.061107774611214
870,869,159906.000000000000000,159906.000000000000000,0.000000000000000
871,870,159886.000000000000000,159886.000000000000000,0.000000000000000
872,871,159860.000000000000000,159860.000000000000000,0.000000000000000
873,872,159896.000000000000000,159896.000000000000000,0.000000000000000
874,873,101071.000000000000000,101071.000000000000000,0.000000000000000
875,874,131451.000000000000000,131451.000000000000000,0.000000000000000
876,875,159873.000000000000000,159873.000000000000000,0.035757949828242
877,876,159887.000000000000000,159887.000000000000000,0.988788522018195
878,877,159900.000000000000000,159900.000000000000000,1.021254173980194
879,878,159898.000000000000000,159898.000000000000000,0.274871031826976
880,879,159903.000000000000000,159903.000000000000000,0.469897251040044
881,880,159911.000000000000000,159911.000000000000000,1.063145348370179
882,881,159904.000000000000000,159904.000000000000000,0.943417335763709
883,882,159887.000000000000000,159887.000000000000000,0.181984049535158
884,883,159887.000000000000000,159887.000000000000000,0.853346390029807
885,884,159890.000000000000000,159890.000000000000000,2.241962726747377
886,885,159887.000000000000000,159887.000000000000000,2.580331623964701
887,886,159912.000000000000000,159912.000000000000000,2.078633378973646
888,887,159910.000000000000000,159910.000000000000000,1.298940647285802
889,888,159886.000000000000000,159886.000000000000000,0.871692883509524
890,889,159910.000000000000000,159910.000000000000000,1.211178872458735
891,890,159886.000000000000000,159886.000000000000000,1.472080124445561
892,891,159862.000000000000000,159862.000000000000000,0.889858398712402
893,892,159905.000000000000000,159905.000000000000000,1.415922479255858
894,893,159910.000000000000000,159910.000000000000000,1.406725430698823
895,894,159887.000000000000000,159887.000000000000000,1.168043707189623
896,895,159909.000000000000000,159909.000000000000000,1.262588477598242
897,896,159910.000000000000000,159910.000000000000000,1.515341740347507
898,897,159865.000000000000000,159865.000000000000000,0.766886744032252
899,898,159885.000000000000000,159885.000000000000000,0.964646558555527
900,899,159899.000000000000000,159899.000000000000000,1.002863670637633
901,900,159891.000000000000000,159891.000000000000000,1.523462846475662
902,901,159903.000000000000000,159903.000000000000000,0.782589607990006
903,902,159908.000000000000000,159908.000000000000000,0.834316828199772
904,903,159899.000000000000000,159899.000000000000000,1.017243987302500
905,904,159875.000000000000000,159875.000000000000000,0.134304523912420
906,905,159886.000000000000000,159886.000000000000000,0.466696989321103
907,906,159895.000000000000000,159895.000000000000000,1.123537618631766
908,907,159884.000000000000000,159884.000000000000000,0.761202083321485
909,908,159907.000000000000000,159907.000000000000000,1.951018456071415
910,909,159908.000000000000000,159908.000000000000000,1.574188450938924
911,910,159884.000000000000000,159884.000000000000000,2.665217250119571
912,911,159892.000000000000000,159892.000000000000000,1.831886250563622
913,912,159883.000000000000000,159883.000000000000000,0.889416559126231
914,913,159867.000000000000000,159867.000000000000000,0.037629749272540
915,914,159907.000000000000000,159907.000000000000000,0.046804056893591
916,915,159907.000000000000000,159907.000000000000000,0.008678814416379
917,916,159883.000000000000000,159883.000000000000000,0.000000000000000
918,917,159906.000000000000000,159906.000000000000000,0.000000000000000
919,918,159893.000000000000000,159893.000000000000000,0.000000000000000
920,919,100117.000000000000000,100117.000000000000000,0.000000000000000
921,920,132362.000000000000000,132362.000000000000000,0.000000000000000
922,921,159890.000000000000000,159890.000000000000000,0.065253087129117
923,922,159912.000000000000000,159912.000000000000000,0.822584458805856
924,923,159903.000000000000000,159903.000000000000000,0.392044936611718
925,924,159865.000000000000000,159865.000000000000000,0.712252860972598
926,925,159890.000000000000000,159890.000000000000000,0.680489248921957
927,926,159912.000000000000000,159912.000000000000000,2.032658524722913
928,927,159889.000000000000000,159889.000000000000000,1.877670755997062
929,928,159912.000000000000000,159912.000000000000000,1.596403969181647
930,929,159911.000000000000000,159911.000000000000000,1.822112147694814
931,930,159885.000000000000000,159885.000000000000000,2.245073581920694
932,931,159889.000000000000000,159889.000000000000000,2.482361936662571
933,932,159887.000000000000000,159887.000000000000000,2.996382261523423
934,933,159888.000000000000000,159888.000000000000000,1.652840936409400
935,934,159904.000000000000000,159904.000000000000000,1.191495666748175
936,935,159910.000000000000000,159910.000000000000000,1.426131335915638
937,936,159900.000000000000000,159900.000000000000000,1.614826848338444
938,937,159897.000000000000000,159897.000000000000000,1.053083810879217
939,938,159891.000000000000000,159891.000000000000000,1.522510384676183
940,939,159884.000000000000000,159884.000000000000000,1.889060826766962
941,940,159875.000000000000000,159875.000000000000000,1.490451881390789
942,941,159908.000000000000000,159908.000000000000000,1.395145340208200
943,942,159909.000000000000000,159909.000000000000000,1.066058433122456
944,943,159885.000000000000000,159885.000000000000000,0.713256947025045
945,944,159908.000000000000000,159908.000000000000000,1.076246400388413
946,945,159895.000000000000000,159895.000000000000000,1.667642398288975
947,946,159861.000000000000000,159861.000000000000000,1.136229666585239
948,947,159892.000000000000000,159892.000000000000000,0.887337494602684
949,948,159909.000000000000000,159909.000000000000000,1.395170994595861
950,949,159885.000000000000000,159885.000000000000000,1.486386622130574
951,950,159908.000000000000000,159908.000000000000000,0.585238282508821
952,951,159908.000000000000000,159908.000000000000000,0.927789000544958
953,952,159872.000000000000000,159872.000000000000000,1.780101293368323
954,953,159884.000000000000000,159884.000000000000000,1.211907096389997
955,954,159889.000000000000000,159889.000000000000000,0.596405043230190
956,955,159892.000000000000000,159892.000000000000000,0.921992699820148
957,956,159898.000000000000000,159898.000000000000000,2.118419469099914
958,957,159907.000000000000000,159907.000000000000000,1.842795693077502
959,958,159902.000000000000000,159902.000000000000000,0.370943149735030
960,959,159879.000000000000000,159879.000000000000000,0.044585882342015
961,960,159882.000000000000000,159882.000000000000000,0.096741272664391
962,961,159887.000000000000000,159887.000000000000000,0.089519543367931
963,962,159881.000000000000000,159881.000000000000000,0.000000000000000
964,963,159907.000000000000000,159907.000000000000000,0.000000000000000
965,964,159906.000000000000000,159906.000000000000000,0.000000000000000
966,965,99193.000000000000000,99193.000000000000000,0.000000000000000
967,966,133281.000000000000000,133281.000000000000000,0.000000000000000
968,967,159902.000000000000000,159902.000000000000000,0.130408487526186
969,968,159912.000000000000000,159912.000000000000000,0.262790430313148
970,969,159906.000000000000000,159906.000000000000000,0.084927155102486
971,970,159895.000000000000000,159895.000000000000000,0.189395129863664
972,971,159911.000000000000000,159911.000000000000000,0.129646114388463
973,972,159888.000000000000000,159888.000000000000000,0.743943849245039
974,973,159863.000000000000000,159863.000000000000000,1.340017674882191
975,974,159904.000000000000000,159904.000000000000000,1.700286493841492
976,975,159912.000000000000000,159912.000000000000000,2.124543045966075
977,976,159887.000000000000000,159887.000000000000000,1.867544738727163
978,977,159910.000000000000000,159910.000000000000000,2.386102798363650
979,978,159911.000000000000000,159911.000000000000000,1.752219011004865
980,979,159869.000000000000000,159869.000000000000000,2.099772372567103
981,980,159887.000000000000000,159887.000000000000000,1.197922345198259
982,981,159896.000000000000000,159896.000000000000000,1.767911864154876
983,982,159887.000000000000000,159887.000000000000000,1.524072012417307
984,983,159910.000000000000000,159910.000000000000000,0.792403629377654
985,984,159910.000000000000000,159910.000000000000000,1.203295398812597
986,985,159886.000000000000000,159886.000000000000000,1.901803693120850
987,986,159898.000000000000000,159898.000000000000000,1.482084021621774
988,987,159885.000000000000000,159885.000000000000000,1.548586356532877
989,988,159873.000000000000000,159873.000000000000000,1.209253502270283
990,989,159904.000000000000000,159904.000000000000000,0.457235940914517
991,990,159910.000000000000000,159910.000000000000000,1.121750269919582
992,991,159897.000000000000000,159897.000000000000000,1.441485645097105
993,992,159896.000000000000000,159896.000000000000000,1.308051387347700
994,993,159900.000000000000000,159900.000000000000000,0.862883878783026
